facility_name,state,city,street,postal_code,full_address,phone,website,category,subtypes,google_rating,google_reviews,photo_url,google_maps_url,latitude,longitude,source,shared_room_price,private_room_price,last_verified_date
GOLDEN AGE CARE CENTRE TANGKAK,Johor,Tangkak,"5, Jalan Teratai 2",84900,"5, Jalan Teratai 2, Taman Tangkak Jaya, 84900 Tangkak, Johor Darul Ta'zim",+60 18-952 7711,https://gacc.com.my/,Nursing home,Nursing home,4.0,3.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFX-hsn9cby7z8_1W8X8etJuJOzj55Wes-osqCw-UtR9CvUabug1E1x5OhlSYDX_6ZoC3z0ogJM3xSGRmhktxNONhyP-lcOnxFF_TodFQde_oPOMG-9Z_xF4uNB_pwUgDfMm-wAdUsTog=w800-h500-k-no,"https://www.google.com/maps/place/GOLDEN+AGE+CARE+CENTRE+TANGKAK/@2.268128,102.5525229,14z/data=!4m8!1m2!2m1!1sGOLDEN+AGE+CARE+CENTRE+TANGKAK!3m4!1s0x31d1db31f191a395:0xee3da8b449145608!8m2!3d2.268128!4d102.5525229",2.268128,102.5525229,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Dynamic Home Care James,Johor,Bukit Gambir,,84900,"Kampung Parit Kasan, 84900 Bukit Gambir, Johor",,,Nursing home,Nursing home,,,,"https://www.google.com/maps/place/Dynamic+Home+Care+James/@2.2313166,102.62591789999999,14z/data=!4m8!1m2!2m1!1sDynamic+Home+Care+James!3m4!1s0x31d1cf772c58aee1:0x47ade5052da31ab4!8m2!3d2.2313166!4d102.62591789999999",2.2313166,102.6259179,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Jagaan Murni Bahagia,Johor,Bukit Siput,"49, Jalan Berlian",85020,"49, Jalan Berlian, Taman Cempaka, 85020 Bukit Siput, Johor Darul Ta'zim",+60 12-972 8982,,Nursing home,Nursing home,3.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gg289mpr6t0J5NMQqtzjzA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=359.28668&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Pusat+Jagaan+Murni+Bahagia/@2.4863195,102.8542506,14z/data=!4m8!1m2!2m1!1sPusat+Jagaan+Murni+Bahagia!3m4!1s0x31cfd39d27debac1:0x6826b4eba332dd7e!8m2!3d2.4863195!4d102.8542506",2.4863195,102.8542506,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Rumah Orang Tua Bukit Siput 武吉仕砵老人院,Johor,Bukit Siput,Jalan West,85020,"Jalan West, Bukit Siput, 85020 Bukit Siput, Johor Darul Ta'zim",,,Nursing home,Nursing home,5.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2FiTIPpZ4eMAuMxg56a8SpCSn4teRF_J1q3gy5cJOzI_1CVHVokUQtwZrEeMEuAsmPqIBlLSuDZosTYLjegxqe2iEvxvTP_FD-SlXSp6G-ohh7E9Np9tTB-93hjjOZFfOxLpl=w800-h500-k-no,"https://www.google.com/maps/place/Rumah+Orang+Tua+Bukit+Siput+%E6%AD%A6%E5%90%89%E4%BB%95%E7%A0%B5%E8%80%81%E4%BA%BA%E9%99%A2/@2.4862165,102.8474882,14z/data=!4m8!1m2!2m1!1sRumah+Orang+Tua+Bukit+Siput+%E6%AD%A6%E5%90%89%E4%BB%95%E7%A0%B5%E8%80%81%E4%BA%BA%E9%99%A2!3m4!1s0x31cfd3982297d703:0x2043d547dce5731d!8m2!3d2.4862165!4d102.8474882",2.4862165,102.8474882,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Summer Eldercare Johor Bahru,Johor,Johor Bahru,"206, Jalan Semangkok 5",81100,"206, Jalan Semangkok 5, Taman Istimewa, 81100 Johor Bahru, Johor Darul Ta'zim",+60 17-220 3342,https://summereldercare.my.canva.site/,Nursing home,Nursing home,5.0,5.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtZMbJjVAlD4KIUseslgkMQWH3jBr6Sqo3N5NfkQMwQWMQsQpzGPMWsGuF7yIN6JteeBkdeLOeavi5C3NsB7DnMrGkQibjva8ZMpFKJuLU3BJx31ts1i6mfqbZEbhRrv29oAoeBljJVu8=w800-h500-k-no,"https://www.google.com/maps/place/Summer+Eldercare+Johor+Bahru/@1.5306752,103.77168209999999,14z/data=!4m8!1m2!2m1!1sSummer+Eldercare+Johor+Bahru!3m4!1s0x31da6f5405285b07:0xf50e52ef1e216605!8m2!3d1.5306752!4d103.77168209999999",1.5306752,103.7716821,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Jagaan Warga Emas Nur Ehsan Tangkak,Johor,Tangkak,"LC 382, Jalan Sentosa 6",84900,"LC 382, Jalan Sentosa 6, Taman Sentosa, 84900 Tangkak, Johor Darul Ta'zim",+60 12-925 1995,,Nursing home,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AjrYR7ELzjxNDWEeijsYfA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=205.25479&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Pusat+Jagaan+Warga+Emas+Nur+Ehsan+Tangkak/@2.2757253,102.5423144,14z/data=!4m8!1m2!2m1!1sPusat+Jagaan+Warga+Emas+Nur+Ehsan+Tangkak!3m4!1s0x31d1db79a30bd985:0x95d365be594b12d3!8m2!3d2.2757253!4d102.5423144",2.2757253,102.5423144,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat jagaan kebajikan Manna Sinar Cahaya,Johor,Johor Bahru,"No37, Jalan Danau 7",81100,"No37, Jalan Danau 7, Taman Desa Jaya, 81100 Johor Bahru, Johor Darul Ta'zim",+60 10-824 0997,,Nursing home,"Nursing home, Adult day care center, Charity, Day care center, Home health care service",3.9,7.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMyXou97Z3Ndd6p5B87IG9lVO6SzlLs0wau0DDGAHaRH2q3NA7V160bBBUeERgL3avkzhSVINf54UNL606AyPDEvLmDF6iLesgsu2yY_azUPq-mMSj6xjc3BxvtngzAw6sUbo7=w800-h500-k-no,"https://www.google.com/maps/place/Pusat+jagaan+kebajikan+Manna+Sinar+Cahaya/@1.5560768999999999,103.8069728,14z/data=!4m8!1m2!2m1!1sPusat+jagaan+kebajikan+Manna+Sinar+Cahaya!3m4!1s0x31da6d3ecc1590d7:0x3c442470ee488d9f!8m2!3d1.5560768999999999!4d103.8069728",1.5560769,103.8069728,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Master Nursing Care Centre @Daya,Johor,Johor Bahru,"58-62, Jalan Nipah 14",81100,"58-62, Jalan Nipah 14, Taman Daya, 81100 Johor Bahru, Johor Darul Ta'zim",,https://www.facebook.com/carecentrejbmsia/,Nursing home,Nursing home,5.0,4.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFa1S-i5PLMc9XjVfWCim2V-3IR6WeH07DnGpFpGD8qo2cYmzIah8Izt-bZh9DG-mzBYlhbC6bsmyTm8aIx9rQcuxugzzJ40NWWfD3vnFVyHZ9RltI97Bijojlg_-_F1C6hAvaIXQ=w800-h500-k-no,"https://www.google.com/maps/place/Master+Nursing+Care+Centre+%40Daya/@1.5441562,103.75828489999999,14z/data=!4m8!1m2!2m1!1sMaster+Nursing+Care+Centre+%40Daya!3m4!1s0x31da6d5d618c489d:0x5d201f6cea53f68e!8m2!3d1.5441562!4d103.75828489999999",1.5441562,103.7582849,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
"Hibiscus Serenity Care Centre || 疗养院 Nursing Home in Larkin, Johor Bahru (JB)",Johor,Johor Bahru,"9, Jalan Rabu",80350,"9, Jalan Rabu, Kampung Ungku Mohsin, 80350 Johor Bahru, Johor Darul Ta'zim",+60 12-777 6673,https://www.hibiscus-care.com/,Nursing home,Nursing home,5.0,7.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrpD8v1UIuiFZvQ1YZEkKWQHRktx5FwHUCOYDBl1k4D0HPCYO5ktJOblbS_VBs1EeYq-kl8TD7VZb7p61fGT0WO3rnVGU94GYVN96GeJ9qbxyCVAyQnMyONrEmkv1bc9ATONAP=w800-h500-k-no,"https://www.google.com/maps/place/Hibiscus+Serenity+Care+Centre+%7C%7C+%E7%96%97%E5%85%BB%E9%99%A2+Nursing+Home+in+Larkin%2C+Johor+Bahru+%28JB%29/@1.5138497,103.7414915,14z/data=!4m8!1m2!2m1!1sHibiscus+Serenity+Care+Centre+%7C%7C+%E7%96%97%E5%85%BB%E9%99%A2+Nursing+Home+in+Larkin%2C+Johor+Bahru+%28JB%29!3m4!1s0x31da6d490e66d95f:0xc7a5c7831897eb26!8m2!3d1.5138497!4d103.7414915",1.5138497,103.7414915,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Ren Ren Nursing Care Homes,Johor,Johor Bahru,"6806, Jalan Rebong",81100,"6806, Jalan Rebong, Kampung Bendahara, 81100 Johor Bahru, Johor Darul Ta'zim",+60 17-680 7528,,Nursing home,Nursing home,3.0,8.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbUjupunnRZq6sK_VRyMd1YqgGo2-NrXGGZkcgr0VUfH4rGOmNjWrKueTCyoKy2cIYiLz1nRCZPR0VVOH3GTe8w8gsnKpHyNnS4dPejtWSh_YgmvP_Wnv_CAX6JIrGJ7GFl6No8A=w800-h500-k-no,"https://www.google.com/maps/place/Ren+Ren+Nursing+Care+Homes/@1.5143427,103.7642518,14z/data=!4m8!1m2!2m1!1sRen+Ren+Nursing+Care+Homes!3m4!1s0x31da6d622f0f9425:0x4751a187f0d3f495!8m2!3d1.5143427!4d103.7642518",1.5143427,103.7642518,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Aminah Golden Care Centre,Johor,Pontian,"No 30, Batu 50 1, 4, Jln Pontian - Batu Pahat",82200,"No 30, Batu 50 1, 4, Jln Pontian - Batu Pahat, Benut, 82200 Pontian, Johor Darul Ta'zim",+60 11-1275 8485,,Nursing home,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8ptc01dZIBLzNwrMBvdmRw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=206.41914&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Aminah+Golden+Care+Centre/@1.637465,103.28709029999999,14z/data=!4m8!1m2!2m1!1sAminah+Golden+Care+Centre!3m4!1s0x31d08d9afa11605b:0x649e49c35fa4a66e!8m2!3d1.637465!4d103.28709029999999",1.637465,103.2870903,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pine Tree Home Care Centre,Johor,Pontian District,"277, Lorong Setia, Jalan Parit Mesjid",82000,"277, Lorong Setia, Jalan Parit Mesjid, 82000 Pontian District, Johor",+60 19-776 6666,,Nursing home,Nursing home,3.0,1.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQdQxPOVJZDFrmdW34KRqKh9mrS3cIDGUccjvJr6uXSRmo-iQvEgSGIoZZJqzWeDgVIiHa0uPgpphoK3zpqCGRA0HPkWRqCoSxoVsPbygv1sLA_b937kKCpS5f8PMZTmbZpHdksg=w800-h500-k-no,"https://www.google.com/maps/place/Pine+Tree+Home+Care+Centre/@1.4941936999999998,103.3947676,14z/data=!4m8!1m2!2m1!1sPine+Tree+Home+Care+Centre!3m4!1s0x31d099b7f98fd47d:0x2b4c33e1116c231d!8m2!3d1.4941936999999998!4d103.3947676",1.4941937,103.3947676,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Roseville Villa Residential Home Care,Johor,Pontian District,"277, Lorong Setia, Parit Mesjid, Pontian",82000,"277, Lorong Setia, Parit Mesjid, Pontian, 82000",+60 7-687 3577,,Nursing home,Nursing home,3.5,6.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRXUe_uKxQAYpO88Da9ubZqM041R5UB2QnPS7cwDVQSiDI03VA9AZj88j_sDBM4U7i3KPJVJiHfsDOVrXB74KZBWU4N_wBJvNQSmD8mC_s53ZZPxr4KcJPa0lqkDXMi40T_cI=w800-h500-k-no,"https://www.google.com/maps/place/Roseville+Villa+Residential+Home+Care/@1.49424,103.395,14z/data=!4m8!1m2!2m1!1sRoseville+Villa+Residential+Home+Care!3m4!1s0x31d098666d7efa97:0xa0c6aef239f9ec3e!8m2!3d1.49424!4d103.395",1.49424,103.395,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Master Care Centre • Taman Abad,Johor,Johor Bahru,"5, Jalan Dato Sulaiman",80250,"5, Jalan Dato Sulaiman, Taman Abad, 80250 Johor Bahru, Johor Darul Ta'zim",+60 11-1080 1805,,Nursing home,Nursing home,4.7,6.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG0tgxhzrIozrc3hezNmLwRyXmIK9pVjbffsZZiwi4F_wy6Acf4DsUTe8DW0OMzIoMbJ9x9DTQ0DdNet7VSRTWa_Eu4NL7_TJ2z_ow8IR_cFem_f9sfiQ1vkFeUpN34PwcUiELD=w800-h500-k-no,"https://www.google.com/maps/place/Master+Care+Centre+%E2%80%A2+Taman+Abad/@1.477167,103.7571437,14z/data=!4m8!1m2!2m1!1sMaster+Care+Centre+%E2%80%A2+Taman+Abad!3m4!1s0x31da13030da70d2f:0x2797b832e38af3d8!8m2!3d1.477167!4d103.7571437",1.477167,103.7571437,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Sunrise Care Centre Sdn Bhd,Johor,Johor Bahru,"48, Jalan Keranji",80250,"48, Jalan Keranji, Taman Melodies, 80250 Johor Bahru, Johor Darul Ta'zim",+60 7-333 7715,https://www.rebinasunrise.com/,Rumah Penjagaan,Nursing home,5.0,3.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEm2bdtggmUrNHUs9NUy78j0EHqw532KSte20boxnIYnXtGCEgZ7DvRIhxGES1mViZyCmBdV4C-TeSRrJxpzIy2IznP-kBQgxZJZ5acUe2P-fZJSNQ4giBvaHbXexw_07ZQNY4OVw=w800-h500-k-no,"https://www.google.com/maps/place/Sunrise+Care+Centre+Sdn+Bhd/@1.4888861999999998,103.7575633,14z/data=!4m8!1m2!2m1!1sSunrise+Care+Centre+Sdn+Bhd!3m4!1s0x31da6d39819c82b9:0xd7bf4a7d8761faad!8m2!3d1.4888861999999998!4d103.7575633",1.4888862,103.7575633,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Alda Homes Eldercare,Johor,Johor Bahru,"Century Garden, No.118, Jln Wijaya",80250,"Century Garden, No.118, Jln Wijaya, Taman Abad, 80250 Johor Bahru, Johor",+60 10-712 8260,,Nursing home,Nursing home,4.2,11.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAET5IqN7ZyVfbmfCEnbqg-UJZ7hTGzU4vNLsjvQcBJke45VQ5mFiUY5j1WHbX4H3DlPgKZBi_-qvtbP0N4ss3IC9O798RXKGUN4A8tuFrMLxyYvM8L_4tbpjrCQz0-xl5HfY4uxLw=w800-h500-k-no,"https://www.google.com/maps/place/Alda+Homes+Eldercare/@1.4860613,103.75692699999999,14z/data=!4m8!1m2!2m1!1sAlda+Homes+Eldercare!3m4!1s0x31da6d3bd9d3be17:0x28a5394f73f55987!8m2!3d1.4860613!4d103.75692699999999",1.4860613,103.756927,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
AX Nursing Home PLT,Johor,Johor Bahru,"18, Jalan Gelam",80250,"18, Jalan Gelam, Taman Majidee, 80250 Johor Bahru, Johor Darul Ta'zim",+60 11-5999 9905,https://web.facebook.com/axnursinghome,Nursing home,Nursing home,3.0,2.0,,"https://www.google.com/maps/place/AX+Nursing+Home+PLT/@1.4990706999999999,103.7625734,14z/data=!4m8!1m2!2m1!1sAX+Nursing+Home+PLT!3m4!1s0x31da6d41f406ca19:0xd13d712b859fd6be!8m2!3d1.4990706999999999!4d103.7625734",1.4990707,103.7625734,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Rebina Home Care Centre Sdn Bhd,Johor,Johor Bahru,"112, Jln Wijaya",80250,"112, Jln Wijaya, Taman Abad, 80250 Johor Bahru, Johor Darul Ta'zim",,,Nursing home,Nursing home,3.5,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LjG5XehdGfryXJaZ0RPRJQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=87.78349&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Rebina+Home+Care+Centre+Sdn+Bhd/@1.4854121999999998,103.75690519999999,14z/data=!4m8!1m2!2m1!1sRebina+Home+Care+Centre+Sdn+Bhd!3m4!1s0x31da6d007e2c28e5:0x7f6a98250cdb8be1!8m2!3d1.4854121999999998!4d103.75690519999999",1.4854122,103.7569052,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Perjagaan Orang Tua Ren Ai 仁愛安老院,Johor,Kulai,"204, Jalan Tenggiri",81400,"204, Jalan Tenggiri, Taman Sri Saleng, 81400 Kulai, Johor Darul Ta'zim",+60 7-599 1944,https://www.facebook.com/RenAiSenai/,Nursing home,Nursing home,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2dIZfwzwl9VFfFIBqR7yPEew9q7CqE4F9RwkKaMhPrLlrmqI6XlpN6EL5m25mRK2ngA10XNhN_bP02m3lj0L9Vkrmey9lyKEsu2dtDSxHDE3tw_tPrkKdXJfqPvfqxEipUw9H7w=w800-h500-k-no,"https://www.google.com/maps/place/Pusat+Perjagaan+Orang+Tua+Ren+Ai+%E4%BB%81%E6%84%9B%E5%AE%89%E8%80%81%E9%99%A2/@1.6286144999999999,103.6356158,14z/data=!4m8!1m2!2m1!1sPusat+Perjagaan+Orang+Tua+Ren+Ai+%E4%BB%81%E6%84%9B%E5%AE%89%E8%80%81%E9%99%A2!3m4!1s0x31da77e54e82d2d1:0x72c548a649d5e8fd!8m2!3d1.6286144999999999!4d103.6356158",1.6286145,103.6356158,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
MK ELDERCARE CENTRE 乐樂龄,Johor,JOHOR BAHRU,"7, Jalan Badik 18",81800,"7, Jalan Badik 18, Taman Puteri Wangsa, 81800 JOHOR BAHRU, Johor Darul Ta'zim",+60 10-798 5622,,Nursing home,"Nursing home, Home health care service",5.0,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QH7gvZPI7bvB6eT_sUZzlg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=306.22717&pitch=0&thumbfov=100,"https://www.google.com/maps/place/MK+ELDERCARE+CENTRE+%E4%B9%90%E6%A8%82%E9%BE%84/@1.5788510999999998,103.8111516,14z/data=!4m8!1m2!2m1!1sMK+ELDERCARE+CENTRE+%E4%B9%90%E6%A8%82%E9%BE%84!3m4!1s0x31da6d7298674421:0xc1393be82548e423!8m2!3d1.5788510999999998!4d103.8111516",1.5788511,103.8111516,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Fu Ka Care Center,Johor,Johor Bahru,"PTD 14521, Jln Persiaran Kempas Baru",81200,"PTD 14521, Jln Persiaran Kempas Baru, Kempas Baru, 81200 Johor Bahru, Johor Darul Ta'zim",+60 19-381 4521,https://web.facebook.com/fukacarecenter,Nursing home,Nursing home,5.0,24.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmwsP59HoIOeoLac24wU5e3grYRPEHwMp0PJYpS45tj7nSubugauIXhL2_iQgQkhIS67FW4ENpobvO8OJ2Qu0HVwHM0Srh85Vm0lb0jVEC9BVCB3YUd5DjLBlnZ2El_iu2_HBH=w800-h500-k-no,"https://www.google.com/maps/place/Fu+Ka+Care+Center/@1.5244638,103.7048526,14z/data=!4m8!1m2!2m1!1sFu+Ka+Care+Center!3m4!1s0x31da737dbe42e527:0xd207a1e0a7836c23!8m2!3d1.5244638!4d103.7048526",1.5244638,103.7048526,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Jagaan Orang Tua Yeo JB,Johor,Johor Bahru,"2, Jalan Bukit Kempas 3/3",81200,"2, Jalan Bukit Kempas 3/3, Taman Bukit Kempas, 81200 Johor Bahru, Johor Darul Ta'zim",+60 16-717 3127,https://www.facebook.com/gracehome.yeo,Nursing home,Nursing home,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3w4cIzsIsPIqif4Wf3OisddsmqH2ivTxANJCzI6ZxEurHiRpFW6yOKTO4c4imo90JjXR21iPoEPTvGCzyO00eVA1AGVBeXOnf4uSgTsgzhdJVUlZz3ycwLPZTzrUr8KUsX0uLT8JbkfoG=w800-h500-k-no,"https://www.google.com/maps/place/Pusat+Jagaan+Orang+Tua+Yeo+JB/@1.537067,103.697532,14z/data=!4m8!1m2!2m1!1sPusat+Jagaan+Orang+Tua+Yeo+JB!3m4!1s0x31da12d9acd2a987:0xc33c673cd9078dbd!8m2!3d1.537067!4d103.697532",1.537067,103.697532,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Pusat Jagaan Warga Emas Nur Ehsan,Johor,Johor Bahru,"1034, No, Lot. 3353 MLD, 3, Jalan Denai 1",81200,"1034, No, Lot. 3353 MLD, 3, Jalan Denai 1, Kempas Baru, 81200 Johor Bahru, Johor Darul Ta'zim",+60 7-232 6415,https://m.facebook.com/pages/category/Public-Service/Pusat-Jagaan-Warga-Emas-Nur-Ehsan-1051759248276730/,Rumah Penjagaan,Nursing home,4.3,19.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZ2VvgFk8gokIMEBiD145_h7FBt7yzwSZ0Vf-dCfwtQ-xgFZZdCmyjrsKpYDDVMsFl3nW-D_iqxsE4gyBMhMKxPWybK9ogsEzorZjekXlDlNCjcRDOnl76eGrvwOY35DnYP-QtdccC53kq=w800-h500-k-no,"https://www.google.com/maps/place/Pusat+Jagaan+Warga+Emas+Nur+Ehsan/@1.5209635,103.7242064,14z/data=!4m8!1m2!2m1!1sPusat+Jagaan+Warga+Emas+Nur+Ehsan!3m4!1s0x31da727940fe1213:0xdcac0d23c65bb543!8m2!3d1.5209635!4d103.7242064",1.5209635,103.7242064,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Agape Care Centre,Johor,Johor Bahru,"No.62, Jalan Lurah 18",81200,"No.62, Jalan Lurah 18, Kempas Baru, 81200 Johor Bahru, Johor Darul Ta'zim",+60 7-238 6880,,Nursing home,Nursing home,4.6,5.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iF98VRULUz9KIB5MQRsmSg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=58.8069&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Agape+Care+Centre/@1.5290905,103.7117116,14z/data=!4m8!1m2!2m1!1sAgape+Care+Centre!3m4!1s0x31da726fac9eb8bf:0xa22889c86e1266d0!8m2!3d1.5290905!4d103.7117116",1.5290905,103.7117116,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
SLG NURSING HOME Muar,Johor,Muar,"19968, Jln Salleh",84000,"19968, Jln Salleh, 84000 Muar, Johor Darul Ta'zim",+60 11-1603 9968,,Nursing home,Nursing home,5.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HlBmtEPH6SxlA4YLPMAxKg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=292.5752&pitch=0&thumbfov=100,"https://www.google.com/maps/place/SLG+NURSING+HOME+Muar/@2.0819782,102.5796798,14z/data=!4m8!1m2!2m1!1sSLG+NURSING+HOME+Muar!3m4!1s0x31d1b9007ada5487:0xbcb2dea2935e7a32!8m2!3d2.0819782!4d102.5796798",2.0819782,102.5796798,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
SLG NURSING HOME,Johor,Muar,"19968, Jln Salleh",84000,"19968, Jln Salleh, 84000 Muar, Johor Darul Ta'zim",+60 11-1603 9968,,Nursing home,Nursing home,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HlBmtEPH6SxlA4YLPMAxKg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=280.80225&pitch=0&thumbfov=100,"https://www.google.com/maps/place/SLG+NURSING+HOME/@2.0819034,102.57969159999999,14z/data=!4m8!1m2!2m1!1sSLG+NURSING+HOME!3m4!1s0x31d1b987b2f4f3fd:0x1048299d9c0224d!8m2!3d2.0819034!4d102.57969159999999",2.0819034,102.5796916,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
comfort home care centre,Johor,Muar,"56 JALAN KAMPUNG TENGAH 1/2, Jalan Sungai Abong",84000,"56 JALAN KAMPUNG TENGAH 1/2, Jalan Sungai Abong, TAMAN KAMPUNG TENGAH, 84000 Muar, Johor Darul Ta'zim",+60 12-696 9403,,Nursing home,Nursing home,5.0,5.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRhtFfdO_OoW6jmL95cOmkrZGHz7x_SEsncSYGNTNqPWxFKazBokZ53HUSG9YIy0-kQ8g1cmNPWHy8bFD89fSXygZwuxrfRCSWpmrSGZ9W_3SahYKGaGS31Xm9GZg7XjXAxcfA=w800-h500-k-no,"https://www.google.com/maps/place/comfort+home+care+centre/@2.065159,102.6047471,14z/data=!4m8!1m2!2m1!1scomfort+home+care+centre!3m4!1s0x31d1b9c7efd618ad:0x4bbe1bbdf962387a!8m2!3d2.065159!4d102.6047471",2.065159,102.6047471,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
Sincere Heart Care Centre 爱馨养老院,Johor,Muar,"KT 63, Kampung Tengah, Jalan Sungai Abong",84000,"KT 63, Kampung Tengah, Jalan Sungai Abong, 84000 Muar, Johor Darul Ta'zim",+60 12-696 9403,,Nursing home,Nursing home,5.0,2.0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhAFGsiK4lw_8ocKRk7PZvyREdNfmeQErYe1yNato3mazhB3KboeekRnAM4rNRv9P4VAB6TizCYFXKVYZnd2r-dZBPy_cnd0QZoFZMgNAizZVuiUmpSB955BBDxWDJpTPDsdHO0vImgVIb=w800-h500-k-no,"https://www.google.com/maps/place/Sincere+Heart+Care+Centre+%E7%88%B1%E9%A6%A8%E5%85%BB%E8%80%81%E9%99%A2/@2.0636772,102.6009967,14z/data=!4m8!1m2!2m1!1sSincere+Heart+Care+Centre+%E7%88%B1%E9%A6%A8%E5%85%BB%E8%80%81%E9%99%A2!3m4!1s0x31d1b99c821d4dbb:0xb81c5356ebb245dd!8m2!3d2.0636772!4d102.6009967",2.0636772,102.6009967,Google Maps / Outscraper,pricing_unknown,pricing_unknown,2026-04-28
